"","logFC","logCPM","LR","PValue","FDR"
"Bra017219",2.56808960149593,7.61148569070849,27.5890910401307,1.50022495350721e-07,5.00783424063782e-05
"Bra029670",1.14235910494803,4.45882226031799,27.4760120963399,1.59055105050729e-07,5.23661697916333e-05
"Bra024328",2.62995873900117,1.40984237808246,27.2243629964912,1.81161405544592e-07,5.88382867683611e-05
"Bra005104",2.65270924031538,2.71685498571501,27.013766043122,2.02011642465587e-07,6.4735304200239e-05
"Bra007718",2.94352377896073,1.49558633330326,26.9227901802521,2.11747244840724e-07,6.69622800329204e-05
"Bra036158",2.86807162853458,3.71121459409028,26.8701577814682,2.17592910258701e-07,6.79172468202287e-05
"Bra030726",2.12168173366819,2.19457231117283,26.6322896224059,2.46096284516252e-07,7.52698895865645e-05
"Bra017975",2.02945821076272,3.63160304055454,26.6219806692093,2.47412884968736e-07,7.52698895865645e-05
"Bra007694",1.42187685998902,2.63164120678975,26.5738803287082,2.53649922656418e-07,7.62027780140544e-05
"Bra016724",1.64616384425346,2.00808858423674,26.5231755275668,2.60395387646578e-07,7.72634906999735e-05
"Bra032084",0.89131071406221,4.88699260915622,26.4156734559525,2.75297526507726e-07,8.06890335620327e-05
"Bra016747",2.81299940478697,1.51838118591906,26.3898154124335,2.7900776093934e-07,8.07410190409375e-05
"Bra020656",-1.48607490361649,5.13455270158788,26.3678843333423,2.82193792104467e-07,8.07410190409375e-05
"Bra017187",3.46088593308515,1.91074255504503,26.2243713938129,3.03962079944774e-07,8.59461721105023e-05
"Bra007335",1.32373724063547,4.91179470105387,26.1193506151273,3.20951342009677e-07,8.9694704114658e-05
"Bra034852",3.36094229773627,7.71653526645262,25.9915317587708,3.42918229164452e-07,9.47321462038901e-05
"Bra032693",1.53702700341042,2.42242747230741,25.8983567583143,3.59875365517764e-07,9.82868697142494e-05
"Bra026737",0.951371438693996,5.74564065583237,25.8556121465724,3.67933374988597e-07,9.83630444328032e-05
"Bra040549",1.78611030962585,2.83858215871859,25.853482188961,3.68339602186581e-07,9.83630444328032e-05
"Bra001341",4.051033927157,2.26799521649366,25.7647567157002,3.8566691630652e-07,0.000101858446884735
"Bra032520",-1.46506037669614,5.17875663363536,25.623529988279,4.14948543745372e-07,0.000107789351280713
"Bra009869",2.4786806399304,1.80375785310864,25.613583872885,4.17092854668648e-07,0.000107789351280713
"Bra021063",1.53285370530807,3.42201917698187,25.5255819999361,4.36556030545133e-07,0.000110290263604259
"Bra014461",1.54996042491076,4.28702151884704,25.5090480676958,4.4031315442473e-07,0.000110290263604259
"Bra012711",-1.64215585775602,3.47525472421503,25.5014979382147,4.42039588877425e-07,0.000110290263604259
"Bra034778",-1.94548842923805,3.51191372311868,25.4699872148253,4.49318492585152e-07,0.000110290263604259
"Bra011000",1.25584033750381,4.4422212350592,25.4682862432832,4.49714813731273e-07,0.000110290263604259
"Bra025481",1.86069863646793,3.54078327114881,25.3290986515822,4.83361621362792e-07,0.000117344577856902
"Bra039160",-1.16794842846969,5.2106750199248,25.2848813319954,4.94570154072862e-07,0.000118864990829872
"Bra004457",-1.59076837580496,4.26342574193305,25.2512895266785,5.03259112912533e-07,0.000119755737819206
"Bra022475",2.14474370176436,4.95710837490087,25.2293785493206,5.09008978916889e-07,0.000119936488228319
