"","logFC","logCPM","LR","PValue","FDR"
"Bra020188",3.06089656829664,1.20537188239818,13.2056666856598,0.000279103942273254,0.00124521703148234
"Bra020450",3.15777422429291,1.59529913960093,13.1997913211283,0.000279980291150954,0.00124889501067595
"Bra021127",-0.965012114138877,4.55369524046725,13.1939571051434,0.000280853247213552,0.00125255649351095
"Bra006022",2.28084520889996,1.31473794446315,13.1921298853437,0.000281127212403111,0.00125354571853365
"Bra010219",1.20246733169044,4.37873296915803,13.18747057641,0.000281827028374688,0.00125643309218276
"Bra004721",-1.01079106798967,5.069148413524,13.1870508602194,0.000281890154802222,0.00125648145039255
"Bra000977",-0.891673635446844,4.60757213416269,13.1798714099282,0.000282972173082374,0.00126107050025251
"Bra020511",-5.16093451505571,1.05093431359869,13.1787887665394,0.000283135701662636,0.0012615653418168
"Bra029374",1.49805453073275,1.92416586538099,13.1725939211389,0.00028407323994913,0.00126550810916356
"Bra001713",1.00134054952677,5.14224061270075,13.1615412776514,0.000285753745457854,0.00127275862089216
"Bra016227",0.90907832624615,6.09293158898852,13.1530205193527,0.000287056127433729,0.00127832258045993
"Bra001578",0.937435725868962,4.92361264212478,13.1522283041706,0.000287177519671846,0.00127862625190684
"Bra007733",1.11784779530389,3.61601086232252,13.146634234904,0.000288036180925093,0.00128221181188251
"Bra013653",-1.12256046097935,7.728690606821,13.1347478374288,0.000289869285145409,0.00129013303688606
"Bra034711",-0.913445992075229,4.19851230333042,13.1325205061877,0.000290214087338169,0.00129142850862536
"Bra016618",0.836047723536127,4.53686186098347,13.130394312347,0.000290543618685992,0.00129254366319031
"Bra007469",0.926332784259415,4.44340532622069,13.1302097047892,0.000290572248157495,0.00129254366319031
"Bra011643",-0.886435309132758,4.8705785871744,13.1273085802974,0.000291022536610695,0.00129430711415645
"Bra018465",1.07976454157025,3.67827200330388,13.1237575017547,0.000291574663184264,0.00129652274837569
"Bra037264",0.928616231537863,4.75927426864409,13.1182461617152,0.000292433666003642,0.00130010187360924
"Bra026135",1.34848770330552,2.74215879668418,13.1172302555313,0.000292592284393118,0.00130056648106236
"Bra013944",-5.16105382597221,2.75163280601619,13.1168627177411,0.000292649691225454,0.00130058111666282
"Bra029402",0.685364551851718,5.21947390430496,13.1129746625152,0.000293257674120143,0.00130304214083999
"Bra026012",0.824176137137961,4.88457000707411,13.0971510431669,0.000295745210397934,0.00131385219717263
"Bra013893",-1.61636959921283,3.52065849533509,13.0922529360378,0.00029651951573849,0.00131704861231914
"Bra020119",-1.13865974226281,3.68363865594358,13.0908363472349,0.000296743834519842,0.00131780142624721
"Bra024788",-0.816168733130956,5.80143301564147,13.0874347839779,0.000297283175625839,0.0013199526774416
"Bra002956",-2.52584755399041,1.23217592247878,13.0804421667494,0.000298395008966803,0.00132464455956929
"Bra036964",-0.918838396044693,6.48096153017814,13.0800141099011,0.000298463206459145,0.00132469526483627
"Bra034778",1.73883699219163,3.51191372311868,13.0796786270816,0.000298516666154333,0.00132469526483627
